country,country_code,indicator_name,indicator_code,year,industry_value_added
Papua New Guinea,PNG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1964,15.7006603081438
Puerto Rico (US),PRI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1964,30.8811515269403
Paraguay,PRY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1964,18.4071950555858
South Asia,SAS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1964,20.0018559236849
Sudan,SDN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1964,12.970624741415
Senegal,SEN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1964,15.3070245159823
Singapore,SGP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1964,21.2516440157825
Sierra Leone,SLE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1964,26.5268743054671
"Somalia, Fed. Rep.",SOM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1964,5.81884709594199
Suriname,SUR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1964,36.0863095238095
Chad,TCD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1964,9.86668532864064
East Asia & Pacific (IDA & IBRD countries),TEA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1964,39.6911643087538
Togo,TGO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1964,20.3124880202256
Thailand,THA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1964,21.7000284229085
South Asia (IDA & IBRD),TSA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1964,20.0018559236849
Turkiye,TUR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1964,17.8926441351889
Uganda,UGA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1964,12.0795074382518
Upper middle income,UMC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1964,39.9058241306146
South Africa,ZAF,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1964,34.192037470726
Zambia,ZMB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1964,58.1347855684139
Argentina,ARG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,48.4144764220088
Benin,BEN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,7.98184938137773
Burkina Faso,BFA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,18.696338961347
Bangladesh,BGD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,10.723024748933
Brazil,BRA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,0.0
Botswana,BWA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,19.2073170731707
Chile,CHL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,39.3872553446774
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,35.0276306700437
Cote d'Ivoire,CIV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,15.9272399172053
Cameroon,CMR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,20.3007465683006
"Congo, Rep.",COG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,18.9300393148067
Colombia,COL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,27.3789842613411
Costa Rica,CRI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,23.0342358134537
Dominican Republic,DOM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,21.1032622452427
East Asia & Pacific (excluding high income),EAP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,39.6298110111482
Early-demographic dividend,EAR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,32.7303399020713
East Asia & Pacific,EAS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,62.6253396597164
Ecuador,ECU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,23.8235905551942
"Egypt, Arab Rep.",EGY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,24.0697417788568
Fiji,FJI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,22.6883561643836
France,FRA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,30.334820018114
Gabon,GAB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,33.8738738738739
Ghana,GHA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,18.6221009549795
Guatemala,GTM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,17.0454571913367
Guyana,GUY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,31.3931034482759
Honduras,HND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,17.5255356731434
IBRD only,IBD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,39.8665068603547
IDA & IBRD total,IBT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,39.6838676315256
India,IND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,21.6551050738054
"Iran, Islamic Rep.",IRN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,32.8271292371268
Jordan,JOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,17.6937441643324
Kenya,KEN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,16.6666713430615
"Korea, Rep.",KOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,23.15965583174
Latin America & Caribbean,LCN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,52.7051483138187
Sri Lanka,LKA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,21.5525265462642
Lower middle income,LMC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,32.9358485232834
Low & middle income,LMY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,37.5183912360111
Lesotho,LSO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,5.21301020408163
Late-demographic dividend,LTE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,49.3229443584782
Morocco,MAR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,27.5469168900804
Mexico,MEX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,25.6495604395604
Middle income,MIC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,38.5240881489253
Mauritania,MRT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,37.2231944784459
Malaysia,MYS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,29.629861878453
Niger,NER,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,3.47182309676041
Nepal,NPL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,10.8532668842068
Oman,OMN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,23.4513274336283
Pakistan,PAK,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,18.4487338409775
Peru,PER,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,26.3730725976802
Philippines,PHL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,34.4474099590892
Papua New Guinea,PNG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,17.8978197201432
Puerto Rico (US),PRI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,31.2024986985945
Paraguay,PRY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,18.1295534244615
Rwanda,RWA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,6.85349285665227
South Asia,SAS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,20.5826251809908
Sudan,SDN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,11.9690353314807
Senegal,SEN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,15.7738041929441
Singapore,SGP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,22.151092639764
Sierra Leone,SLE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,26.8406700428516
El Salvador,SLV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,23.1417764207264
"Somalia, Fed. Rep.",SOM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,5.15825157393535
Suriname,SUR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,37.0742783003568
Eswatini,SWZ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,31.4741035856574
Chad,TCD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,11.1683836949808
East Asia & Pacific (IDA & IBRD countries),TEA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,39.6156745789951
Togo,TGO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,22.0689701146647
Thailand,THA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,22.8853351691201
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,55.1642601363753
South Asia (IDA & IBRD),TSA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,20.5826251809908
Tunisia,TUN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,19.2196809532962
Turkiye,TUR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,19.3129062209842
Uganda,UGA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,12.6622348844571
Upper middle income,UMC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,41.4992817947639
South Africa,ZAF,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,35.1687198714515
Zambia,ZMB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,53.8126649076517
Zimbabwe,ZWE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1965,27.7878718882007
Argentina,ARG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,49.605814661101
Benin,BEN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,11.306612935673
Burkina Faso,BFA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,19.0215650519734
Bangladesh,BGD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,10.3150855684753
Brazil,BRA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,0.0
Botswana,BWA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,14.3631436314363
Chile,CHL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,38.6993026696801
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,37.8118393234672
Cote d'Ivoire,CIV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,17.8855294960898
Cameroon,CMR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,20.6599715822473
"Congo, Rep.",COG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,19.7416974169742
Colombia,COL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,26.1226717609333
Costa Rica,CRI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,22.8570106733052
Caribbean small states,CSS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,31.5000473820399
Denmark,DNK,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,28.546251217539
Dominican Republic,DOM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,24.1163444455737
East Asia & Pacific (excluding high income),EAP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,42.2598438976053
Early-demographic dividend,EAR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,33.1082103607452
East Asia & Pacific,EAS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,65.3271586563377
Ecuador,ECU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,25.3221286208196
"Egypt, Arab Rep.",EGY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,23.9929660982293
Fiji,FJI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,22.4728487886383
France,FRA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,30.0882341858546
Gabon,GAB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,34.9337971744697
Ghana,GHA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,18.3794466403162
"Gambia, The",GMB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,8.29639012032932
Guatemala,GTM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,17.8334148270655
Guyana,GUY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,31.6872427983539
Honduras,HND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,17.7707144405115
IBRD only,IBD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,40.8826745036824
IDA & IBRD total,IBT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,40.5463691331933
India,IND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,21.3866171713485
"Iran, Islamic Rep.",IRN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,33.5632308867464
Jordan,JOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,18.4255319148936
Kenya,KEN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,16.280353897529
"Korea, Rep.",KOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,22.9207413616466
Latin America & Caribbean,LCN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,51.478867776353
Sri Lanka,LKA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,20.3183267122466
Lower middle income,LMC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,32.2159571289564
Low & middle income,LMY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,38.3245946452343
Lesotho,LSO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,6.72765432098765
Late-demographic dividend,LTE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,50.9209420569706
Morocco,MAR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,29.0533113492718
Mexico,MEX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,26.2379605263158
Middle income,MIC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,39.3574695016962
Mauritania,MRT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,40.2556285764775
Malaysia,MYS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,29.6451854930895
Niger,NER,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,3.72060866940364
Nepal,NPL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,9.03169752404986
Oman,OMN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,25.6198347107438
Pakistan,PAK,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,18.87722442709
Peru,PER,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1966,26.4434612285671
